ORB_v3_layer_1_162,ORB_v3_layer_1_57,ORB_v3_layer_1_131,ORB_v3_layer_1_225,ORB_v3_encoder_node_features_2,ORB_v3_layer_1_35,ORB_v3_layer_1_209,ORB_v3_encoder_node_features_56,ORB_v3_layer_1_221,SISSO_matbench_perovskites_13,target
-0.34139132,-0.19971922,2.6011128,-1.3463112,5.338524,10.227755,18.328455,-19.780867,-8.944672,-0.8850452438313139,2.32
-2.164136,-0.6288203,2.4101176,-2.870591,-3.649739,14.210879,29.221624,0.09408951,-12.188826,-0.3477317933523647,3.3
2.0394113,0.5018162,-2.3292778,5.983473,-1.827269,-4.419103,-8.190805,8.077883,-0.26127276,0.9567955596420148,0.44
0.9216742,-0.005050141,-0.58975315,0.7349759,3.660682,-3.0543866,-11.861247,-7.407884,-1.8043054,0.0906761509421667,1.06
2.9454954,0.14296518,-0.69970804,5.2606397,4.244405,0.2159773,-1.50275,-8.973554,-1.491622,0.2002781370157997,0.98
0.48983166,-0.0041691125,2.86685,1.0059382,7.9316287,4.17674,8.383736,-24.958136,-7.1979027,0.6386860813103311,1.6
0.93165934,-0.07534516,-1.7019838,4.5438323,16.20514,-15.536283,-27.30045,-12.630351,5.6606,1.2898801098185992,0.18
1.1512432,-0.12075777,-0.1820874,0.7732785,20.972843,-4.76743,-11.756662,-17.639755,-1.8758719,1.2898801098185997,1.14
0.86211395,0.18278483,-1.5481946,2.8505743,-16.578754,7.270164,9.5249195,12.997342,-7.482679,0.4087856292738502,1.3
-0.17426434,-0.10414012,-2.0563543,-1.8046799,-8.328933,10.319735,17.301926,4.3860893,-13.200424,0.8471935735683817,1.76
0.65387005,-0.22823898,2.4671762,-1.6418141,-7.464313,6.320144,11.80779,0.26702118,-8.2211895,-0.3477317933523647,1.52
-0.69127446,-0.100521676,0.80218506,1.7739382,11.69242,2.4762344,4.0117383,-2.8977692,-6.1455727,0.3098801230894326,1.96
0.052766062,-0.19808905,1.0453767,0.9628806,-12.480865,12.033804,20.50363,8.31935,-11.977282,0.4087856292738502,1.54
-0.67004204,-0.35360226,0.7179989,-0.32072756,0.65264094,10.803475,20.902308,1.1301758,-9.824031,-0.3477317933523647,2.62
0.54251117,0.51591295,-2.752303,0.9822531,-7.8768783,14.0622225,16.259182,16.750614,-9.2208605,0.7397308834725919,2.12
-0.7588915,0.29712534,-1.7515858,4.419984,-12.269047,11.103897,17.249775,23.139647,-11.553553,0.1895816571265844,2.06
0.5408459,0.26568,-1.7847862,6.23221,-1.6563166,2.2307892,6.2268934,9.387308,-3.1725419,0.737591587494749,1.24
1.1602808,-0.44899032,2.7309399,-0.32968768,-8.901345,10.186446,17.504314,-12.10714,-10.28621,-0.3477317933523647,2.12
-0.17426018,0.17215176,-2.0614052,1.9013935,-11.961845,-0.91964686,-2.1218429,14.761294,-5.692121,0.1895816571265844,0.46
0.9240643,0.29025754,-1.1993157,7.6491113,2.3495777,-3.1706216,-5.6406684,-4.0512276,-1.4310098,-0.3477317933523647,1.4
1.952488,-0.060141135,0.57412785,4.0580707,-1.48145,0.96507305,0.28791505,-6.413766,-5.092212,1.0814348539610037,1.62
1.5132345,0.3953653,-0.2215241,4.169427,-12.543763,8.960139,14.016875,-19.580297,-7.8387146,-0.1285278212050989,1.4
-2.58272,-0.16930869,0.7623736,1.45927,1.0134457,14.067459,28.258554,23.970133,-13.803133,0.737591587494749,2.8
2.9773147,-0.17324476,1.6490374,1.9313805,11.429739,3.138544,4.9675455,-20.818958,-5.499862,-0.0189258351314661,1.68
-0.88672256,-0.35743862,1.1485252,0.0032629967,-6.196773,13.89525,25.730581,4.476011,-14.575821,-0.3477317933523647,2.76
-1.3113106,-0.12080214,0.2377954,0.72764343,-1.0132717,4.935988,9.639669,4.6110115,-7.5547004,-0.3477317933523647,1.76
0.9107258,0.3293099,-0.671694,3.640403,-2.269689,3.956239,5.2175775,-9.787356,-4.340484,-0.3477317933523647,1.2
-0.8723878,-0.17461379,2.3845592,0.70175457,32.06559,-2.1740148,-0.5533285,-20.94427,-4.092972,1.4274174164051014,1.76
1.726004,0.5705066,-2.1977365,2.181071,-1.621045,4.757317,-1.0462456,-10.329614,-4.110325,-0.2381298072787318,1.18
1.7214177,0.6109449,-2.1270406,3.026038,11.162303,-1.0250138,-13.162722,2.0349052,0.49622917,1.0148054966455955,1.66
-0.4720502,0.27402925,-0.1844515,1.7987394,-2.8994179,-0.17715645,-0.62953323,-6.7999663,-4.9326158,-0.3477317933523647,0.96
1.267352,0.32396737,-3.598037,4.5504465,2.1298432,-0.9795155,-3.3608754,-22.311436,-2.5631025,0.4194821091630655,1.06
-1.3111852,0.054730963,-1.6862286,5.880418,27.689331,-14.454745,-30.153822,-14.565912,5.4886847,0.6386860813103311,1.54
2.2461643,-0.43468866,-0.41653785,1.1734016,23.169743,-8.780789,-17.089407,-22.548315,0.30025807,0.6386860813103311,1.24
0.72436327,-0.043649133,-1.5470448,0.18598758,13.194544,-11.3543005,-28.128479,-12.615157,2.328418,0.4194821091630655,0.62
-0.94469213,-0.10172327,0.97809696,3.2951717,-3.6733444,11.942404,24.089497,14.612106,-14.051401,0.1895816571265844,2.06
0.8288351,0.08320477,-2.591742,3.3797975,-7.1433015,4.0878577,5.898616,5.331083,-5.851487,0.1895816571265844,1.16
1.1472607,0.4391348,-2.431608,5.0273604,-16.75273,3.727002,2.7561052,6.0419016,-4.5045185,0.4087856292738502,1.02
-2.0139809,0.28272694,-0.76091003,5.034665,17.318356,-3.3843708,-6.866404,5.1539435,-3.0313363,1.0663975457156474,1.52
0.29178223,0.08989962,-2.304118,0.5296363,-9.247569,3.601853,2.973169,12.189951,-7.8496666,0.1895816571265844,0.86
-0.71557933,0.48025385,-3.4306436,4.070131,0.33037874,-4.5670795,-16.6153,-0.9066067,0.3498516,-0.0189258351314661,1.4
2.434528,0.046864796,-2.2318008,5.4049487,7.2269554,-6.2622485,-15.266318,4.012043,1.990372,1.0148054966455955,0.84
-1.5312761,-0.059872653,0.8527102,3.3366756,-10.198325,13.391295,23.743452,4.3284135,-9.691237,-0.3477317933523647,3.0
-0.21950093,-0.21279185,1.732088,1.7727642,14.17116,8.238742,15.415196,-14.913669,-8.157802,0.5290840952366983,2.82
1.6563338,0.7512986,-0.9049889,1.8632725,6.4593444,-2.9410253,-12.581268,-12.001396,-1.9637326,1.0148054966455955,1.24
3.0897553,0.9246003,-3.195963,2.4219644,-9.767596,6.6565204,5.560098,6.6028376,-4.493154,0.7397308834725921,1.32
2.2222097,0.30151603,-1.6009034,5.1667633,0.1763855,1.1020674,-4.662315,-3.2666023,0.48297206,1.0663975457156474,1.36
3.3251412,1.0188574,-2.806555,7.7934275,-11.8441515,3.2945168,1.7718037,0.07950592,-3.0535,0.6709622301793408,0.96
0.55986017,0.14900307,-1.7939581,7.6032114,22.226934,-15.0132475,-32.036877,-0.80845183,10.542815,1.0835741499388465,0.86
-1.9468794,-0.6311423,3.7257676,-2.6569111,-3.7812448,19.72115,39.064877,-7.1584315,-14.008321,-0.3477317933523647,4.02
0.8496542,0.3351905,-1.9644169,1.1118643,-8.697167,-0.25069427,-8.17582,-6.342364,-1.3228301,-0.1285278212050989,1.0
-0.3430141,-0.115154386,-0.52061075,3.9293625,-1.808751,8.466182,17.146353,23.764202,-10.083549,0.1895816571265844,1.94
2.1346967,-0.3370667,1.5570457,1.2504641,14.095871,-2.7769341,-1.0819291,-9.088867,-2.6549926,1.1523428032320977,1.5
-0.37387228,-0.34734115,2.2178943,-2.2995102,-5.8855133,11.05238,20.762768,-0.29956362,-9.5251255,-0.3477317933523647,2.78
0.72486997,0.45500574,-1.4907354,5.3705225,-8.75381,4.9601846,6.3142114,7.9887238,-3.6895597,0.518387615347483,1.48
1.4586905,0.040833425,0.68496615,1.615918,-8.0418215,7.1144547,11.112115,-1.5327514,-8.807933,0.627989601421116,1.02
1.3977028,-0.008325124,-1.3588967,3.606315,-20.054558,15.005633,24.47561,21.783573,-8.271516,0.1895816571265844,2.22
-1.1396644,-0.27955604,3.3886306,-0.4897587,-19.478926,17.689075,33.676155,3.712272,-13.082257,-0.3477317933523647,2.98
1.5042833,-0.11885456,-0.4699731,1.5913794,-9.248433,8.614531,15.295058,10.795799,-9.700485,0.518387615347483,1.52
1.2256726,-0.18863241,-1.6739063,4.3838806,0.8509537,8.497832,12.850135,13.788829,-6.5909953,-0.3477317933523647,2.04
2.6707754,0.11946296,-0.63811225,4.3338075,-9.662539,10.443652,16.282028,16.791708,-4.912575,0.737591587494749,1.88
2.8636098,0.8205778,0.5543481,6.199659,-10.797577,7.5933976,10.86777,-8.309999,-7.410867,0.627989601421116,1.1
1.8889049,0.41077986,-0.87583226,5.1298356,-13.514969,7.905399,10.8599615,0.44867364,-7.641556,0.4087856292738502,0.98
-1.4127731,-0.4824297,4.639486,-3.3680444,-5.3073955,17.913696,35.64651,-14.9281025,-13.961046,-0.0189258351314661,3.64
2.1281962,0.22547637,-1.0987786,7.723966,3.099828,1.4239385,0.779023,17.801807,-0.50554127,0.737591587494749,1.4
0.83041745,0.020593507,-0.81335354,0.8268207,2.1962726,-0.7440012,-8.028829,6.5355973,-3.4837196,0.9460368433523448,1.2
1.5281496,0.39713666,-1.3602707,5.936926,-0.5952236,1.1843355,2.4400616,11.157298,-2.5223017,0.737591587494749,1.32
1.7039036,0.2809719,0.09278631,2.1831474,-5.9977837,4.5640926,8.079669,-4.5691695,-6.9573336,0.737591587494749,0.68
0.7310391,-0.010911715,-1.5709782,4.317192,1.3558239,1.004618,0.0067546847,7.0286064,-2.5869465,0.627989601421116,1.36
0.16342714,-0.5713659,2.6052957,-2.0682943,5.4996905,8.612982,15.864253,-5.127485,-9.787737,-0.3477317933523647,2.1
0.10135031,0.50814027,-1.2051667,4.38461,-13.185573,9.878711,10.308923,-1.4530464,-8.608594,-0.2381298072787318,1.78
0.49752313,0.28852776,-1.297134,1.9406284,-12.579939,15.436305,19.844011,2.377774,-10.99273,-0.2381298072787318,2.24
-2.6762464,-0.56719315,3.0717692,-1.0900496,11.227561,19.888195,33.84105,-9.599301,-17.154911,-0.8850452438313139,3.76
-0.44248277,0.38620183,-2.644285,0.72794485,4.206984,0.075312614,-8.706431,-3.7491624,-6.098137,1.0663975457156474,1.54
0.1664299,0.2912548,-1.3333409,1.9295815,-12.143686,4.033549,0.76660424,-2.267434,-2.949862,-0.0189258351314661,1.02
1.0009106,0.15393105,-0.41102543,0.8315428,-18.417393,6.451181,10.852419,15.713396,-9.892326,0.1895816571265844,1.02
-0.88367224,0.12157186,-0.9573024,0.381507,0.011952209,-0.6437708,-3.3595116,-20.056448,-4.864128,-0.8850452438313139,1.42
2.6902735,-0.4893863,-0.39688566,3.8249738,30.632929,-11.2898,-18.527786,-19.88028,3.8882356,1.3586487631118502,1.14
2.171152,0.1523162,-1.6727476,3.9388535,-31.037617,15.313644,22.121336,0.94901544,-10.342702,0.1895816571265844,1.38
0.79898494,0.1641227,-1.5363406,3.5892186,4.3686056,5.0221763,5.9901843,-1.7110115,-6.980661,0.2002781370157997,1.48
1.6917232,0.64519626,-1.0646294,8.102992,-12.1850815,8.51456,13.062082,0.9641882,-4.9865527,0.6279896014211159,1.56
0.92335224,0.05039158,-3.5769196,1.6909813,5.7833767,-5.5934267,-11.127746,-6.0601144,-2.349584,0.2002781370157997,0.86
0.40231887,-0.6199396,2.6409123,-2.876501,-0.37048456,10.380289,20.71287,7.0669403,-10.316671,-0.3477317933523647,2.48
-0.7516136,0.08383825,0.15795623,0.6022949,-7.911537,16.565971,29.356226,19.261602,-12.474464,0.737591587494749,2.22
-0.10236304,-0.15662074,-1.5523565,1.614354,8.131711,1.0935577,4.1206293,-6.2468014,-5.634258,0.2002781370157997,1.64
-0.30654475,0.0033679963,-0.71335965,1.7187923,-4.780502,9.014069,12.949544,0.5712097,-11.538376,-0.3477317933523647,1.9
-1.1823548,-0.2260505,0.52607745,3.580766,36.31261,-7.75987,-12.394315,-14.645334,-0.043559074,1.3586487631118502,1.66
1.8014148,-0.076058984,0.52684164,3.363942,2.2415268,-0.50524217,-3.0869737,-13.757377,-3.9244401,0.9868701761327268,1.46
1.1142431,-0.2171893,2.2652147,1.7104018,9.085376,7.3258286,14.219098,-16.891838,-8.829527,-0.3477317933523647,2.0
-2.5381675,-0.42517897,2.13924,2.1763084,11.227561,6.522072,13.021815,-9.599301,-7.160164,-0.8850452438313139,3.2
-0.9640032,0.41154557,-0.2522637,4.0240607,10.734466,10.279756,16.558348,-0.37906647,-7.174936,1.1759995317892802,2.22
2.8878152,0.6876473,-0.7692729,8.475843,-0.5891556,3.276348,4.521528,3.5935974,-1.978707,0.737591587494749,1.24
3.0286617,0.61909753,-1.2098049,7.832654,-7.129087,9.073466,14.7866535,-0.3461567,-6.3707433,0.518387615347483,1.52
2.8050857,0.56139654,-2.78584,4.8137507,-2.693424,-1.4231738,-3.0172944,10.452465,-0.975056,0.737591587494749,0.64
1.7227925,0.44629762,-1.2393163,5.083335,-6.3145547,10.529313,13.96892,15.920662,-7.082042,0.518387615347483,1.76
0.28944895,0.37664056,-2.4007585,0.005107117,-3.89406,-2.307177,-13.979219,-2.7049851,-0.8987986,0.0906761509421668,0.9
1.8343287,0.006957972,-1.1106867,3.554358,11.288536,-2.8271616,-6.8285003,-20.828802,-1.8694824,-0.8850452438313139,1.28
0.489212,0.37190452,-2.6170187,4.5114794,-14.437442,4.611814,4.7522492,9.216422,-4.9936137,0.1895816571265844,1.18
1.7532501,-0.36029395,-0.762612,2.2030041,10.34596,-7.8853927,-14.917397,4.2857776,-0.23682462,1.0663975457156474,0.8
2.6368318,0.32564175,-1.0853938,3.0910366,-6.5691004,0.88998073,-1.8982031,-12.193262,-1.8880959,1.0663975457156474,0.7
0.6423039,-0.013941392,1.0187373,2.610376,13.654137,10.426465,16.167374,-2.0919259,-9.224693,-0.3477317933523647,2.04
-1.4253906,-0.4046733,2.8488574,-0.87006724,16.614521,7.7732086,18.823374,-15.308762,-8.140294,-0.8850452438313139,2.82
3.8045557,0.6429184,-0.32649833,2.1957347,-0.27650586,0.33633396,-1.9734191,-8.107017,-4.1083717,0.9460368433523448,0.6
-0.25410095,-0.01178875,-0.10304344,-2.1102462,-3.6787689,5.552158,4.855156,-5.8993716,-8.401097,-0.3477317933523647,1.12
1.4626902,0.012056041,-1.6682148,2.5718238,7.5249763,-7.025701,-17.497116,-3.1337807,1.1131573,1.0835741499388465,0.56
-2.4083843,-0.11075411,1.6477803,-0.7641229,10.262491,10.304812,18.169693,-20.3216,-9.381163,0.5290840952366983,3.16
0.43002564,-0.46869645,-0.7715346,3.9036698,26.453281,-16.786253,-27.37103,-15.974797,5.4728317,1.3586487631118502,0.42
-1.6908197,-0.5745446,1.0392073,0.54001164,7.0495057,14.539827,26.443201,1.0084553,-16.008484,-0.3477317933523647,2.96
0.0621408,0.3911848,-0.027445747,1.9137688,-12.774379,9.013354,13.22906,-15.012064,-7.6736755,-0.3477317933523647,1.72
2.2574582,-0.023481965,0.43898353,4.678394,0.4023285,0.0665329,-2.3880596,7.0189705,-3.7995527,0.9567955596420148,1.3
2.1441364,-0.025885308,0.99724597,-1.526516,-8.867741,7.648328,11.241698,-0.9538277,-9.793691,0.737591587494749,0.94
1.1127316,0.31668025,-1.4371362,2.8343792,-10.781005,6.0099564,8.470923,12.53974,-8.882563,0.1895816571265844,0.88
1.3872243,0.7439264,-3.279255,3.352773,-0.091845706,5.3378625,-3.3729084,-5.946463,-3.2618654,0.8772681900590937,2.12
0.5796233,-0.068604045,-0.5196087,-2.5300977,-13.795371,13.515143,18.195065,-1.8707094,-13.323844,0.518387615347483,1.44
1.5265865,0.18109839,-2.5615013,4.087649,9.754099,-16.537912,-30.909443,-16.97434,5.4212885,1.2898801098185997,-0.1
1.3421214,0.31333026,-0.619269,0.8205947,-19.25976,9.362518,12.884061,4.0380363,-10.287227,0.1895816571265844,0.96
1.4596573,0.21849643,-2.4050355,2.8752306,15.327499,-4.0713706,-11.380798,-14.418399,-1.0530453,0.2002781370157997,0.66
1.4449552,-0.42727518,1.049405,2.3107917,17.185507,3.3787293,8.084399,3.9649246,-6.298771,1.1759995317892802,1.98
2.7117593,-0.036017966,-0.81344664,2.2405083,11.154373,-1.959227,-7.093558,-19.894712,-2.6285462,1.0148054966455955,0.92
2.765562,0.63814396,-2.8552816,4.1017227,8.063753,-4.683301,-18.611912,-15.78599,3.429594,-0.0189258351314661,0.66
1.0016578,0.6284168,-2.7929733,4.5577226,4.1446733,6.4384766,1.8866299,3.755371,-3.9372125,-0.0189258351314661,1.98
2.1039045,0.3667715,-1.9321696,3.8114135,-8.439265,-2.097129,-10.104153,-12.278121,0.06535883,1.1759995317892802,0.72
2.490815,-0.2712824,-1.856609,2.507844,17.49661,-12.297623,-27.117651,-5.671211,4.0446057,0.4194821091630655,0.72
1.8774109,0.14687832,-1.6507094,0.36316445,-24.39389,13.251056,17.59053,0.68704396,-11.104499,0.2991836432002173,1.16
1.8927876,-0.025507236,-0.8041318,1.8291768,21.800293,-8.954788,-18.265442,-24.747477,1.1824538,0.6386860813103311,0.64
1.8632224,0.23962314,-1.1450112,3.2443025,6.4245934,4.615985,4.715086,-6.8346786,-3.7691612,0.2002781370157997,2.08
-0.00908165,-0.06175775,-1.3613046,4.29775,20.722128,-14.316965,-26.869745,-3.499216,6.122638,0.4194821091630655,0.78
2.0393884,-0.35664546,-1.3742908,3.5894935,27.407408,-17.32237,-32.659046,-22.052275,8.601963,1.3586487631118502,0.4
0.7433691,-0.38133037,-0.2965477,1.8605362,24.95603,-15.113594,-26.457457,-25.097746,3.902251,1.4274174164051014,0.46
1.4706224,-0.17356455,0.98550665,1.0432864,32.713867,-6.51534,-11.735544,-30.906599,-1.2448956,0.6386860813103311,1.1
1.0344782,-0.24234723,-0.39919493,1.7437108,-13.944842,10.663017,17.36642,2.9263363,-11.104455,0.4087856292738502,1.36
-1.0708802,0.30621085,-0.05292512,3.0636423,11.884518,2.2356553,3.6180656,-3.5439363,-4.109116,1.1759995317892802,1.62
0.97912264,0.09682165,-2.0513685,1.656917,8.761405,-2.8782687,-9.928784,-2.4116063,-2.0302753,1.0835741499388465,1.26
0.7548914,0.5001537,-1.7600373,4.9873548,-9.462595,7.075908,5.5332885,-8.796657,-6.342623,-0.1285278212050989,1.42
2.2781065,0.5445962,-1.6255366,6.4017487,-2.1434772,4.740173,1.3731297,12.9839325,-1.6937094,0.627989601421116,1.48
1.3378156,0.15279542,-1.8613075,6.247489,2.4178922,2.1012123,1.3829428,9.381159,-1.6760132,0.518387615347483,1.28
1.1510534,0.43116483,-1.3291159,4.6993995,-16.817114,10.880172,15.767611,16.243763,-6.919727,0.518387615347483,1.8
-0.76780456,-0.5790014,2.0358627,-3.8191726,4.0485034,11.234441,23.233004,-15.70495,-11.042307,-0.8850452438313139,3.88
1.7491316,0.7596094,-2.0723703,2.5676591,-4.759268,5.6888747,0.62666386,-11.55161,-3.2158115,0.0906761509421668,1.18
0.8408908,0.61311257,-2.6854985,4.3309975,7.2117357,-0.9643318,-7.116113,-14.618268,-0.84733945,1.1759995317892802,1.22
-0.27165732,0.39237592,-1.1411557,5.603165,-20.475706,9.129398,14.591939,13.385512,-10.287742,0.2991836432002173,1.5
0.6465861,-0.16994953,-1.1068096,3.2822518,-1.3289818,5.435379,9.920737,10.684987,-6.253573,0.518387615347483,1.68
1.1669217,0.1249307,-1.3542477,0.838715,-3.1477478,-6.6637278,-18.077286,11.038282,-0.53282297,0.9567955596420148,0.42
1.8617252,0.39296553,-0.52745664,2.6495254,-1.2393574,2.6398683,2.694921,3.8421152,-4.831113,0.737591587494749,0.84
1.0625805,0.08181309,-2.3191297,1.6476456,-18.042734,8.458441,10.568038,7.6043277,-8.864623,0.4087856292738502,1.42
-0.207834,0.006485719,0.96330863,2.1146722,-23.242043,17.206282,30.722645,9.479947,-13.177976,0.1895816571265844,2.1
-0.38206682,0.05336489,-1.2186896,0.48952135,-3.7445734,1.0504963,-0.6479813,-3.9780946,-4.9841056,-0.3477317933523647,1.18
3.1922326,0.26637694,0.8031455,3.5118682,-6.4499307,-0.3154621,-6.428642,-4.1199064,-2.1276665,0.7397308834725921,0.6
2.165671,0.553008,-3.9589226,2.5341775,-1.7747862,3.5677392,7.069577,2.6486042,-5.6106753,0.9460368433523448,1.26
1.1951281,0.19611375,-0.7420969,3.4100423,11.47582,6.8271747,4.841326,-20.240093,-6.008993,-0.8850452438313139,2.34
2.8736658,1.0697083,-2.6582355,8.654334,-15.567128,4.819294,5.395356,7.423116,-3.7696912,0.6430269096664719,1.12
1.7154821,0.573687,-2.3106759,4.2105,-17.202047,11.633786,14.653162,4.8714385,-7.365195,0.737591587494749,1.72
0.75234765,0.020391202,0.0066633704,-0.97239494,-16.94898,7.2914934,9.82944,11.258595,-10.796505,0.1895816571265844,0.64
-0.2606306,-0.33511186,2.7835088,-0.23364411,8.665938,3.877316,9.659937,0.3493515,-7.9148192,1.1759995317892802,1.98
0.8156981,0.16411224,-1.3534425,2.6419196,-14.536858,3.967285,7.1825533,22.031662,-7.1522584,0.1895816571265844,0.72
1.1198877,0.26538676,-1.4531672,1.38172,-3.0030282,-3.2556443,-11.701527,8.556342,-1.8832664,0.8471935735683817,0.44
-0.75534385,0.49891376,-2.4796133,5.2400603,-5.3157344,10.68587,14.320665,9.428378,-6.2506227,0.737591587494749,2.22
-0.10271974,-0.17625308,-0.8594732,4.104019,9.3168745,-4.202909,-6.4790454,-6.337803,-0.4181052,1.1759995317892802,1.16
-0.23706542,0.14143293,-0.6729585,2.58473,-4.4674654,13.802421,26.95889,7.7443376,-10.824225,0.9567955596420148,1.98
0.34620497,0.23695593,0.1179929,4.89653,8.800618,8.054197,11.041662,0.292762,-7.5148735,-0.3477317933523647,2.18
4.183946,0.7634626,-1.4412373,4.2077203,-7.5800066,4.631723,5.3392816,-4.6294794,-4.7607813,0.6709622301793408,0.72
0.3392944,0.031483125,-2.3655667,0.7425605,-9.739105,4.2266703,4.854591,15.164309,-8.073756,0.1895816571265844,0.96
-0.49658737,-0.067433886,2.7079432,-1.6025622,8.198433,8.589223,14.930603,-19.991148,-7.9895525,-0.8850452438313139,2.56
0.54673666,0.10654005,0.10971079,3.3920887,-15.1665745,9.446864,17.2842,10.026443,-10.268876,0.1895816571265844,1.48
1.5602888,0.639087,-1.9796917,4.5610824,12.498343,-6.1109977,-19.27288,1.4711647,4.4709234,0.2002781370157997,0.78
-1.9518921,-0.12134707,2.47249,0.56935334,19.12495,18.526014,35.456177,-19.692627,-11.878535,0.6386860813103311,3.7
0.5670615,-0.33900866,3.231001,-2.5929549,-9.846133,10.391738,17.101477,-1.9910275,-10.519988,-0.0189258351314661,2.72
3.097328,-0.1640444,0.9239319,3.0377593,7.7713747,-2.8926673,-6.446389,-4.573372,-2.4815183,1.0663975457156474,1.32
-0.18196893,-0.25498334,1.6838951,-2.105854,16.882145,2.5547895,2.8990085,-10.614143,-7.376098,1.2898801098185992,2.36
3.4101136,0.5220277,1.0715235,6.5982423,-8.037089,8.828966,14.46315,-5.631566,-5.863485,0.60219357688609,1.24
1.9470348,0.2524625,-2.2317944,3.673425,2.7451391,3.973688,3.7546012,-7.6434016,-5.5641065,0.2002781370157997,1.52
-0.18561983,-0.40139362,2.1191661,-2.7213635,-6.3770485,10.966979,20.743647,2.674794,-9.672119,-0.3477317933523647,2.7
-0.6691737,-0.6000678,3.179293,-1.7972664,-0.39184418,13.40109,27.431335,9.047872,-12.040329,-0.3477317933523647,3.48
0.29033113,0.46556616,-3.5877407,3.6510875,-20.778547,8.130194,7.799656,1.984634,-9.298465,0.1895816571265844,1.32
0.49740764,-0.27165586,-1.464899,2.2495353,-8.139623,7.4899163,12.989487,10.20442,-10.088669,0.8471935735683817,1.48
1.0991629,0.22499739,-1.4632524,5.387483,-9.482095,11.485526,21.556303,15.294883,-8.897128,0.8471935735683817,1.72
-1.8662056,-0.39470434,3.498491,-4.080289,-2.7998378,18.080189,34.090424,-0.8403916,-13.757865,0.0906761509421667,4.06
2.044961,0.43325672,-2.8311212,5.046125,-4.4656124,-2.9077728,-5.449062,8.108757,-1.1404371,0.737591587494749,0.44
0.70969886,0.42610607,-2.0917425,6.1518626,-4.5545025,3.2324274,3.3284416,8.512993,-4.10998,0.518387615347483,1.26
-0.121562675,-0.026132643,-1.073259,2.0699995,17.873175,-10.550491,-23.992903,-24.997746,3.1601896,-0.8850452438313139,0.78
1.8336709,-0.11562343,0.26090226,5.2382674,16.735039,-2.3111641,-3.6116111,2.1815746,-1.9320754,1.0663975457156474,1.58
3.1005173,0.71283597,-2.7016373,4.2689185,-11.677897,3.1850975,2.5282247,0.04851189,-4.1330256,0.6709622301793408,0.9
2.7319562,-0.049927663,0.7278005,1.8512486,12.044191,-3.0380533,-6.634192,-16.44254,-1.9805809,0.5290840952366983,1.54
2.716864,0.28808147,-2.4117684,5.6763253,-18.157507,8.88584,11.6264715,5.878251,-4.952058,0.1895816571265844,1.3
0.48568487,-0.2947681,1.71494,-0.135877,4.1784883,7.2555413,11.569308,-11.149894,-8.944251,-0.0189258351314661,2.38
2.665302,0.6626082,-2.0254643,6.3474097,-4.266552,1.6763066,-0.015247727,5.202354,-2.127014,0.8772681900590937,1.22
0.7169401,0.25852832,-1.1108104,2.953264,-4.935027,2.9954896,3.8222985,-5.216273,-5.795093,-0.3477317933523647,1.02
-0.40233445,0.075724,-1.3201208,1.4960232,-17.814997,0.028798724,0.07632418,17.65779,-7.388986,0.1895816571265844,0.28
-0.23008004,0.21028762,-1.1491745,1.9345274,-9.6018915,3.8977768,5.347573,-11.264114,-6.4716907,-0.3477317933523647,1.4
1.7689885,0.11786578,-1.2115492,1.7915086,16.785675,-7.1554885,-18.930317,-8.060887,0.70470953,0.4194821091630655,0.96
1.325923,0.3587856,-0.98068964,4.295139,-11.034883,12.949018,18.63624,0.80772394,-9.241332,0.5334249235928391,1.54
2.3099267,0.507606,-2.1268892,4.3277464,-14.277405,9.891494,9.248617,4.410861,-5.9303718,0.4087856292738502,1.28
2.2567096,0.48061696,-2.5470636,4.7637,-4.9238095,5.234695,0.893771,8.439096,-2.8385322,0.518387615347483,1.2
-2.0698678,-0.109633744,2.1413143,1.2077549,-8.031812,16.500128,29.961432,-6.132322,-12.872943,0.0906761509421668,2.96
2.3487034,0.26206622,-1.1030705,3.629554,-1.563348,-5.299994,-13.642949,10.962038,1.8019797,0.8471935735683817,0.3
0.6772399,0.6569425,-3.9520233,1.4786681,8.761405,0.01668334,-11.913053,-2.4116058,-0.65668213,1.0835741499388465,1.5
-0.9026724,-0.05147013,-0.45836598,-0.17937584,-5.4514117,6.5951447,10.55862,-2.0381966,-11.101866,-0.3477317933523647,1.48
-0.9107534,-0.003013754,-1.6395453,2.1454256,-1.1668366,3.8411171,4.467388,-8.366719,-8.445109,-0.3477317933523647,1.66
-0.44700345,-0.28061828,4.4268584,-4.172853,-2.3823597,13.92332,27.58389,-20.003927,-12.044365,0.2002781370157997,2.88
2.2488477,0.036617707,-1.6297276,4.224055,8.063016,-6.1694193,-12.252406,-23.000797,0.43132955,-0.8850452438313139,0.84
2.009708,0.45898753,-0.98845863,3.278238,0.082221985,5.877496,3.3963335,11.102239,-2.6243494,0.7397308834725921,1.7
0.95309925,0.52331996,-3.0738835,1.8690461,-14.502199,7.204573,4.3387594,19.520674,-5.972175,0.518387615347483,1.22
-1.9919103,-0.7182917,2.819046,-2.4306755,14.286201,15.515418,33.420227,-18.060888,-12.384514,-0.8850452438313139,4.02
1.114863,-0.08786465,-0.35050055,3.6272538,2.513109,-3.5697021,-8.073685,11.017928,-1.8856934,0.8471935735683817,0.8
